,season,episode,title,name,quote
1866,1,6,Jack Meets Dennis,Liz,That was my fault. I should have made sure he knew who August Wilson was
1867,1,6,Jack Meets Dennis,Pete,Maybe we'll be preempted by some national news event. How's Gerald Ford's health?
1868,1,6,Jack Meets Dennis,Liz,Oh! A blackout. That will work.
1869,1,6,Jack Meets Dennis,Pete,"All right, nobody panic. The backup generator will kick in in just a few seconds."
1870,1,6,Jack Meets Dennis,Pete,Okay. You can panic.
1871,1,6,Jack Meets Dennis,Liz,This is real.
1872,1,6,Jack Meets Dennis,Jack,"We dodged a bullet here tonight, Lemon."
1873,1,6,Jack Meets Dennis,Liz,"Yes, this blackout is a fortunate coincidence. You didn't do it, right?"
1874,1,6,Jack Meets Dennis,Jack,"What, you think I control the universe?"
1875,1,6,Jack Meets Dennis,Tracy,"Yo! This blackout messed me up. I didn't get to debut my dragon face. Can I do ""The Today Show"" tomorrow?"
1876,1,6,Jack Meets Dennis,Jack,"No, you're on a plane to Boston tomorrow, Tray."
1877,1,6,Jack Meets Dennis,Jack,We have a laboratory. They're experimenting in tattoo removal. It promises to be one of our biggest profit centers once today's generation finally sobers up.
1878,1,6,Jack Meets Dennis,Tracy,"Tattoo's fake, Donaghy. Fake."
1879,1,6,Jack Meets Dennis,Jack,Street cred. He's a genius.
1880,1,6,Jack Meets Dennis,Man,"Flashlight, $20. Flashlight, $20."
1881,1,6,Jack Meets Dennis,Jack,Can I give you a ride?.
1882,1,6,Jack Meets Dennis,Man,"Flashlight, $20."
1883,1,6,Jack Meets Dennis,Liz,No. I wouldn't want to crowd you.
1884,1,6,Jack Meets Dennis,Jack,"Be strong, Lemon. Don't let Dennis chew his way out of this one."
1885,1,6,Jack Meets Dennis,Man,"Flashlight, $20."
1886,1,6,Jack Meets Dennis,Liz,Can I borrow 20 bucks?
1887,1,6,Jack Meets Dennis,Man,"Flashlight, $20."
1888,1,6,Jack Meets Dennis,Liz,"Dennis, wake up. God."
1889,1,6,Jack Meets Dennis,Dennis,Huh? What?
1890,1,6,Jack Meets Dennis,Liz,You're gonna burn the place down.
1891,1,6,Jack Meets Dennis,Dennis,I wish I had burned the place down. There's no reason to live anymore.
1892,1,6,Jack Meets Dennis,Liz,What happened?
1893,1,6,Jack Meets Dennis,Dennis,The Islanders lost tonight.
1894,1,6,Jack Meets Dennis,Liz,Doesn't that happen a lot?
1895,1,6,Jack Meets Dennis,Dennis,I knew you wouldn't understand.
1896,1,6,Jack Meets Dennis,Jack,"So, how did it go?"
1897,1,6,Jack Meets Dennis,Liz,He moved in with me.
1898,1,6,Jack Meets Dennis,Jack,"Well, of course he did."
1899,1,1,Pilot,Liz,"Hello? Excuse me? There's a line, buddy."
1900,1,1,Pilot,Man,There's two lines.
1901,1,1,Pilot,Liz,"No, no, there's one line. We're in it."
1902,1,1,Pilot,Man,I'm just getting a hot dog.
1903,1,1,Pilot,Liz,"We're all getting hot dogs. What, do you think there's two lines and we're all in this line and you're the only genius that got in the other line? You believe this guy?"
1904,1,1,Pilot,Liz,Don't line up behind him. He cheated you.
1905,1,1,Pilot,Man,"Hey, shut up."
1906,1,1,Pilot,Liz,"Now I want all the hot dogs, please. Yeah, I'm buying all the hot dogs."
1907,1,1,Pilot,Man,"You don't have to do that. No, no, no, You don't have to do that. That is ridiculous."
1908,1,1,Pilot,Liz,And I'm giving them to the good people.
1909,1,1,Pilot,Man,I'm starving.
1910,1,1,Pilot,Jenna,That's me
1911,1,1,Pilot,Jenna,This fat suit smells like corn chips.
1912,1,1,Pilot,PA,"Going again,please. Thank you."
1913,1,1,Pilot,Kenneth,"And this is the set of ""The Girlie Show."" It's a real fun ladies' comedy show for ladies."
1914,1,1,Pilot,Kenneth,"Hey, everybody, look. Here's someone you never get a chance to meet. It's the head writer of ""The Girlie Show,"" Liz Lemon."
1915,1,1,Pilot,Cerie,"""The Girlie Show."" Hold on, I'll connect you."
1916,1,1,Pilot,Liz,Hey.
1917,1,1,Pilot,Pete,What's up?
1918,1,1,Pilot,Pete,"Hey, have you looked at that cat-lady sketch? It's still seven minutes long."
1919,1,1,Pilot,Liz,"Yikes, okay."
1920,1,1,Pilot,Pete,"Oh, and Standards has a problem with that Michael Jackson bit."
1921,1,1,Pilot,Liz,Why?
1922,1,1,Pilot,Pete,"Apparently, you can't say he's got a vagina."
1923,1,1,Pilot,Liz,"Ohh! Fine, I'll just take the whole thing out."
1924,1,1,Pilot,Liz,"Hey, you've got to tell that NBC pageto take it down a notch."
1925,1,1,Pilot,Pete,"Who, Kenneth?"
1926,1,1,Pilot,Liz,He just embarrassed mein front of a whole tour group.
1927,1,1,Pilot,Pete,I'll talk to him. What is this?
1928,1,1,Pilot,Liz,"Well, you know how I hate it when people cheator break rules?"
1929,1,1,Pilot,Pete,"Yes, I do."
1930,1,1,Pilot,Liz,"Well, I just spent 150 bucks on wieners."
1931,1,1,Pilot,Pete,Attaboy.
1932,1,1,Pilot,Toofer,"Chumley, the beverage situation around here is reprehensible."
1933,1,1,Pilot,Liz,"Oh, good morning, sunshine."
1934,1,1,Pilot,Toofer,"Surely, our massive conglomerate parent company could spring for a samovar of coffee."
1935,1,1,Pilot,Frank,"Yeah, or, like, a big coffee dispenser."
1936,1,1,Pilot,Toofer,That's what a samovar is.
1937,1,1,Pilot,Frank,"Are there other black nerds, or is it just you and Urkel?"
1938,1,1,Pilot,Liz,"Uh, Cerie, do you want to go get some coffee?"
1939,1,1,Pilot,Cerie,"No, thank you. "
1940,1,1,Pilot,Liz,No? 
1941,1,1,Pilot,Liz,"Hey, Josh, I need to change your Michael Jackson thing. Didn't you tell me you had a Jay Leno impression?"
1942,1,1,Pilot,Josh,"Yeah, yeah, yeah, check it out. So, President Bush is in the news again. "
1943,1,1,Pilot,Liz,"No, Jay Leno."
1944,1,1,Pilot,Toofer,"The host of ""The Tonight Show."""
1945,1,1,Pilot,Josh,"That's what I was doing. So, my wife Mavis and I like to go shopping for old cars, you know?"
1946,1,1,Pilot,Frank,"No, no, like Jay Leno."
1947,1,1,Pilot,Liz,"Like, ""Hey, here are the headlines."""
1948,1,1,Pilot,Frank,Have you ever noticed when you eat a lot of cheese...
1949,1,1,Pilot,Josh,How is that different from what I was doing?
1950,1,1,Pilot,Pete,And I don't think you need to introduce the writers to the tour group.
1951,1,1,Pilot,Kenneth,"I agree.I thought they would find it interesting, but they really did not."
1952,1,1,Pilot,Pete,"Well, Kenneth, just respect their privacy."
1953,1,1,Pilot,Kenneth,"I promise I'll do better, Mr. Hornberger."
1954,1,1,Pilot,Pete,I'm sure you will.
1955,1,1,Pilot,Kenneth,I just... I just love television so much.
1956,1,1,Pilot,Pete,We all do.
1957,1,1,Pilot,Cerie,"Liz, they want you and Pete on the 50th floor."
1958,1,1,Pilot,Liz,"Who, Gary? All right, tell him I'll be up in half an hour."
1959,1,1,Pilot,Cerie,"No, they said now."
1960,1,1,Pilot,Frank,"If they've got cookies up there, grab some."
1961,1,1,Pilot,Toofer,"Ooh, and get them to pay for my samovar."
1962,1,1,Pilot,Liz,Of course. I assume that's what we're meeting about.
1963,1,1,Pilot,Frank,What about Ray Romano? Can you do Ray?
1964,1,1,Pilot,Josh,"Hey, aah, ho, Debra."
1965,1,1,Pilot,Frank,There you go.
1966,1,1,Pilot,Josh,My brother's tall! Right?
1967,1,1,Pilot,Liz,Are we in trouble or something?
1968,1,1,Pilot,Pete,No way. Gary loves the show. Pleased with the ratings.
1969,1,1,Pilot,Liz,"Right, of course. They love us. Where's Gary?"
1970,1,1,Pilot,Jack,"Gary's dead. I'm Jack Donaghy, new VP of Development for NBC-GE-Universal-Kmart."
1971,1,1,Pilot,Pete,We own Kmart now?
1972,1,1,Pilot,Jack,"No. So, why are you dressed like we do?"
1973,1,1,Pilot,Pete,I'm surprised you're renovating. This is such a nice office.
1974,1,1,Pilot,Jack,"It's a great office, but sometimes, you have to change things that are perfectly good just to make them your own."
1975,1,1,Pilot,Jack,"Please. Uh, I'll call her back.Is she at the White House line? Great."
1976,1,1,Pilot,Jack,Tell them I need a 4:00 A. M. tee-off time.
1977,1,1,Pilot,Jack,"Uh, 5 inches, but it's thick."
1978,1,1,Pilot,Jack,Are you familiar with the GE trivection oven?
1979,1,1,Pilot,Liz,I don't cook very much.
1980,1,1,Pilot,Jack,"Sure. I got you. New York third-wave feminist, college-educated, single and pretending to be happy about it, over scheduled, undersexed. You buy any magazine that says ""healthy body image"" on the cover. And every two years,you take up knitting for...a week."
1981,1,1,Pilot,Pete,That is dead-on!
1982,1,1,Pilot,Liz,"What, are you gonna guess my weight now?"
1983,1,1,Pilot,Jack,You don't want me to do that.
1984,1,1,Pilot,Pete,That knitting thing is uncanny. How do you do that?
1985,1,1,Pilot,Jack,"Market research, my friend. Years and years of market research which led to my greatest triumph... the trivection oven."
1986,1,1,Pilot,Pete,Oh. My wife wants one of those.
1987,1,1,Pilot,Jack,"Can we get Pete an oven, please?"
1988,1,1,Pilot,Jack,"The GE trivection oven cooks perfect food five times faster than a conventional oven because it uses three kinds of heat...thermal technology for consistent temperature, GE precise air-convection technology for optimal air circulation, and microwave technology for incredible speed."
1989,1,1,Pilot,Jack,"With three kinds of heat, you can cook a turkey...in 22 minutes."
1990,1,1,Pilot,Pete,Wow.That is impressive.
1991,1,1,Pilot,Jack,The people upstairs think so. That's why they promoted me. That's why they sent me here to retool your show.
1992,1,1,Pilot,Liz,"Retool what, now?"
1993,1,1,Pilot,Jack,I'm the new Vice President of east-coast television and microwave-oven programming.
1994,1,1,Pilot,Liz,That sounds like you program microwave ovens.
1995,1,1,Pilot,Jack,I like you. You have the boldness of a much-younger woman.
1996,1,1,Pilot,Jenna,"Lee, does my face look bloated to you?"
1997,1,1,Pilot,Jenna,"When I played that lady rapist on ""Law & Order,"" guess what the makeup guy put on under my eyes to take the puffiness out. Hemorrhoid cream."
1998,1,1,Pilot,Kenneth,"Miss Maroney, I have the cat wrangler here for you."
1999,1,1,Pilot,Jenna,"Oh, is it that horrible little... Hi."
2000,1,1,Pilot,Greta,Hey. Greta Johanssen... short for Lugreta.
2001,1,1,Pilot,Jenna,Hi. Great to see you again.
2002,1,1,Pilot,Greta,You too. I'm here to introduce you to the feline actors you're gonna be working with tonight.
2003,1,1,Pilot,Jenna,Okay.
2004,1,1,Pilot,Greta,This is Poppo. And this here is Captain Boots.
2005,1,1,Pilot,Jenna,Hello.
2006,1,1,Pilot,Greta,Would you describe yourself as cat-competent?
2007,1,1,Pilot,Jenna,"Oh, yes.I love cats. I used to have two cats. But then I moved to this place with hardwood floors,so we had to put them down. I'm joking."
2008,1,1,Pilot,Jack,"We've done several focus groups on the show, and what I've gleaned...the blond, big-eyed girl is popular with women and older gays."
2009,1,1,Pilot,Liz,Jenna. That's my friend Jenna.
2010,1,1,Pilot,Jack,"And the kid with the funny hair is liked by women, but you're missing men between 18 and 49."
2011,1,1,Pilot,Liz,I'm not missing them. They're just not there.
2012,1,1,Pilot,Jack,I think I can fix that.
2013,1,1,Pilot,Liz,"So, your job is you take things that are already working, and you fix them. That's a great job."
2014,1,1,Pilot,Pete,"Why don't we, uh..."
2015,1,1,Pilot,Jack,You're missing that third kind of heat. I want you to think about Tracy Jordan.
2016,1,1,Pilot,Pete,"Okay, the black guy?"
2017,1,1,Pilot,Jack,"The black movie star. I flew with him on a private jet to the Super Bowl recently, and I found him very entertaining."
2018,1,1,Pilot,Liz,"Isn't he, um... crazy?"
2019,1,1,Pilot,Jack,Tracy's had his problems in the last few years.
2020,1,1,Pilot,Tracy,I am a Jedi! I am a Jedi! I am a Jedi!
2021,1,1,Pilot,Jack,The important thing to remember is he was never charged with a crime. It's not illegal to fall asleepon your neighbor's roof.
2022,1,1,Pilot,Pete,Nor should it be.
2023,1,1,Pilot,Jack,Tracy Jordan is the third heat.
2024,1,1,Pilot,Pete,I don't know where we're gonna find room in the budget for a guy like Tracy Jordan.
2025,1,1,Pilot,Jack,I think I do. What are you doing?
2026,1,1,Pilot,Liz,"Sometimes, when I have these stress dreams, if I go to sleep in the dream, I come out of it."
2027,1,1,Pilot,Jack,"""This is not a dream."" Tracy Jordan is in New York today, Liz.I'd like you to have lunch with him."
2028,1,1,Pilot,Liz,"We have a show tonight, Mr. Donaghy. I don't know if your research covered this, but we do a dress rehearsal and then a live show."
2029,1,1,Pilot,Jack,"That's tonight. This is lunch. If it's not a good fit, I'll drop the whole thing."
2030,1,1,Pilot,Liz,"If I meet with Tracy Jordan and we mutually agree that this is the worst idea ever, you'll back off?"
2031,1,1,Pilot,Jack,"I'm known for being reasonable. Okay.Alfredo, 2:00 PM."
2032,1,1,Pilot,Liz,I'm not dressed for that.
2033,1,1,Pilot,Jack,You're dressed for Burger King. Should we make it Burger King?
2034,1,1,Pilot,Jack,"Pete, hang back for me."
2035,1,1,Pilot,Pete,"Yeah, you bet."
2036,1,1,Pilot,PA,"Y'all, please set yourselves for ""Dr. Ridiculous."""
2037,1,1,Pilot,Jenna,Hey. What happened to your head?
2038,1,1,Pilot,Liz,"The sky is falling. Do you have a pair of dress pants or a skirt or something I could borrow? Thank you, Lee."
2039,1,1,Pilot,Lee,Whatever.
2040,1,1,Pilot,Jenna,"Hey, you know in that cat-lady sketch, do I have to hold a real cat?"
2041,1,1,Pilot,Liz,Cat-lady sketch? That thing's gonna get cut.
2042,1,1,Pilot,Jenna,"Oh, good. Who's that?"
2043,1,1,Pilot,Liz,That is the new network dude.
2044,1,1,Pilot,Jenna,"Mmm, yummers. He reminds me of Scotty on ""General Hospital."""
2045,1,1,Pilot,Liz,"No, ew, Jenna, do not like that man. That is a bad man. God, you have a gift."
2046,1,1,Pilot,Lee,Laura Bush is your size.
2047,1,1,Pilot,Liz,Excuse me. Hi. What are you doing down here?
2048,1,1,Pilot,Jack,I'm known for being hands-on.
2049,1,1,Pilot,Liz,Clearly.
2050,1,1,Pilot,Jack,"That's how you should dress for work, by the way."
2051,1,1,Pilot,Liz,"Yeah, if I was president of the Philippines."
2052,1,1,Pilot,Jack,"Now, Afghanistan is a different situation."
2053,1,1,Pilot,Tracy,I'll have an apple juice.
2054,1,1,Pilot,Waiter,"We don't have apple juice, sir."
2055,1,1,Pilot,Tracy,Then I'll take a vodka and tonic.
2056,1,1,Pilot,Liz,"Hi, I'm Liz Lemon."
2057,1,1,Pilot,Tracy,I know who you are.
2058,1,1,Pilot,Liz,I thought there was a strict dress code at this place.
2059,1,1,Pilot,Waiter,I do recommend the pumpkin ravioli. They're very subtle.
2060,1,1,Pilot,Liz,"So, Tracy, this Jack Donaghy guy wanted me to talk to you about joining the cast of our show, and I don't know how you feel about that..."
2061,1,1,Pilot,Tracy,"Let me ask you a question, everybody at this table. Did he just say the word ""pumpkin"" to me?"
2062,1,1,Pilot,Liz,"Yes, um, pumpkin ravioli."
2063,1,1,Pilot,Tracy,Yo !I'm buggin'. I can't do this. I cannot eat here. I can't eat here. I got to go someplace where they make food that I like.
2064,1,1,Pilot,Tracy,"Lemon, let's go."
2065,1,1,Pilot,Toofer,I will not work with Tracy Jordan.
2066,1,1,Pilot,Frank,It's just a rumor.
2067,1,1,Pilot,Toofer,Have you seen any of his movies? The guy's sensibility is just cretinous.
2068,1,1,Pilot,Cerie,"I saw the one where he plays, like,five different characters."
2069,1,1,Pilot,Josh,"Yeah, ""Black Cop, White Cop."""
2070,1,1,Pilot,Cerie,No.
2071,1,1,Pilot,Josh,"""Who Dat Ninja""?"
2072,1,1,Pilot,Cerie,"No, he... he had to pretend to be this old lady."
2073,1,1,Pilot,Tracy,"Ooh, ooh, goodness gracious! You hooligans better watch out! 'Cause this honky grandma be trippin'!"
2074,1,1,Pilot,Frank,"Oh, yeah, that movie was hilarious. I saw it, like, five times."
2075,1,1,Pilot,Tracy,"Where's the love? Right on. Hey, let me get two half a chickens and some pecan waffles."
2076,1,1,Pilot,Liz,"Nothing for me. I had, like, four hot dogs this morning."
2077,1,1,Pilot,Tracy,"Eat, Lemon, eat. I hate skinny women."
2078,1,1,Pilot,Tracy,"Hey, Lana, 10 beers."
2079,1,1,Pilot,Liz,"So, Tracy, we should talk about the show."
2080,1,1,Pilot,Tracy,"I ain't doing it unless I can get to do it my way. You know, I want it to be raw, HBO-style content."
2081,1,1,Pilot,Liz,"Well, it's not HBO. It's TV. And I don't think that it's a good fit."
2082,1,1,Pilot,Tracy,'Cause I'm gonna drop truth bombs.
2083,1,1,Pilot,Tracy,You know how pissed off I was when US Weekly said that I was on crack? That's racist. I'm not on crack. I'm straight-up mentally ill.
2084,1,1,Pilot,Liz,Sure.
2085,1,1,Pilot,Tracy,I got mental-health issues.
2086,1,1,Pilot,Liz,"Sure. Well, you know, who doesn't, really?"
2087,1,1,Pilot,Jenna,"Hey, has anyone seen Liz? Or Pete?"
2088,1,1,Pilot,Frank, She went out.
2089,1,1,Pilot,Jenna,"Well, who's in charge when they're not here?"
2090,1,1,Pilot,Jack,I'm in charge.
2091,1,1,Pilot,Jenna,"Oh. Okay. Um, well, I'm not sure about this costume."
2092,1,1,Pilot,Jack,I think it's hot.
2093,1,1,Pilot,Jenna,"Thank you. I'm Jenna, by the way."
2094,1,1,Pilot,Kenneth,"Miss Maroney, I got the hemorrhoid cream you wanted."
2095,1,1,Pilot,Jenna,It's for my face.
2096,1,1,Pilot,Jack,"Well, wherever you're putting it, I think it's working."
2097,1,1,Pilot,Liz,"You know,I don't think you'd like it, 'cause we work a lot of hours and it's live TV, which is risky."
2098,1,1,Pilot,Tracy,"Yeah, yeah, yeah, I like risky. See, me and you, we play the game. We know how to be acceptable. ""Hello, great meeting. I drink coffee, please."""
2099,1,1,Pilot,Tracy,This show is our chance to break the shackles. 'Cause the white dudes want to see us fail.
